"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus"
"426","664","F0623","2013",0.137027,"T"
"426","674","F0623","2010",0.002859,"T"
"426","674","F0623","2011",0.002834,"T"
"426","674","F0623","2012",0.002323,"T"
"426","674","F0623","2013",0.000875,"T"
"426","684","F0623","2010",0.00143,"T"
"426","684","F0623","2011",0.001417,"T"
"426","684","F0623","2012",0.001161,"T"
"426","684","F0623","2013",0.000437,"T"
"426","665","F0623","2010",0.635438,"T"
"426","665","F0623","2011",0.629835,"T"
"426","665","F0623","2012",0.516209,"T"
"426","665","F0623","2013",0.194364,"T"
"426","5610","23170.04","2010",300,"E"
"426","5610","23170.04","2011",300,"E"
"426","5610","23170.04","2012",300,"E"
"426","5610","23170.04","2013",83,"T"
"426","5141","23170.04","2010",300,"E"
"426","5141","23170.04","2011",300,"E"
"426","5141","23170.04","2012",300,"E"
"426","5141","23170.04","2013",83,"E"
"426","261","23170.04","2010",961.2,"T"
"426","261","23170.04","2011",961.2,"T"
"426","261","23170.04","2012",961.2,"T"
"426","261","23170.04","2013",265.932,"T"
"426","271","23170.04","2010",10.947,"T"
"426","271","23170.04","2011",10.947,"T"
"426","271","23170.04","2012",10.947,"T"
"426","271","23170.04","2013",3.02867,"T"
"426","281","23170.04","2010",25.365,"T"
"426","281","23170.04","2011",25.365,"T"
"426","281","23170.04","2012",25.365,"T"
"426","281","23170.04","2013",7.01765,"T"
"426","664","23170.04","2010",1.319185,"T"
"426","664","23170.04","2011",1.307554,"T"
"426","664","23170.04","2012",1.294477,"T"
"426","664","23170.04","2013",0.354281,"T"
"426","674","23170.04","2010",0.015024,"T"
"426","674","23170.04","2011",0.014892,"T"
"426","674","23170.04","2012",0.014743,"T"
"426","674","23170.04","2013",0.004035,"T"
"426","684","23170.04","2010",0.034812,"T"
"426","684","23170.04","2011",0.034505,"T"
"426","684","23170.04","2012",0.03416,"T"
"426","684","23170.04","2013",0.009349,"T"
"426","665","23170.04","2010",0.411731,"T"
"426","665","23170.04","2011",0.4081,"T"
"426","665","23170.04","2012",0.404019,"T"
"426","665","23170.04","2013",0.110575,"T"
"426","5113","24490","2010",3545.52529,"E"
"426","5113","24490","2011",2584.121045,"E"
"426","5113","24490","2012",1228.448103,"E"
"426","5113","24490","2013",0,"E"
"426","5610","24490","2010",8500,"E"
"426","5610","24490","2011",8500,"E"
"426","5610","24490","2012",9000,"E"
"426","5610","24490","2013",13365,"T"
"426","5071","24490","2010",-961.404245,"E"
"426","5071","24490","2011",-1355.672942,"E"
"426","5071","24490","2012",-1228.448103,"E"
"426","5071","24490","2013",2673,"E"
"426","5141","24490","2010",9461.404245,"I"
"426","5141","24490","2011",9855.672942,"I"
"426","5141","24490","2012",10228.448103,"I"
"426","5141","24490","2013",10692,"E"
"426","261","24490","2010",3689.947656,"T"
"426","261","24490","2011",3843.712447,"T"
"426","261","24490","2012",3989.09476,"T"
"426","261","24490","2013",4169.88,"T"
"426","271","24490","2010",0,"T"
"426","271","24490","2011",0,"T"
"426","271","24490","2012",0,"T"
"426","271","24490","2013",0,"T"
"426","281","24490","2010",0,"T"
"426","281","24490","2011",0,"T"
"426","281","24490","2012",0,"T"
"426","281","24490","2013",0,"T"
"426","664","24490","2010",5.064216,"T"
"426","664","24490","2011",5.228735,"T"
"426","664","24490","2012",5.372233,"T"
"426","664","24490","2013",5.555218,"T"
"426","674","24490","2010",0,"T"
"426","674","24490","2011",0,"T"
"426","674","24490","2012",0,"T"
"426","674","24490","2013",0,"T"
"426","684","24490","2010",0,"T"
"426","684","24490","2011",0,"T"
"426","684","24490","2012",0,"T"
"426","684","24490","2013",0,"T"
"426","665","24490","2010",12.985168,"T"
"426","665","24490","2011",13.407012,"T"
"426","665","24490","2012",13.774957,"T"
"426","665","24490","2013",14.24415,"T"
"426","5113","2413","2010",0,"E"
"426","5113","2413","2011",0,"E"
"426","5113","2413","2012",0,"E"
"426","5113","2413","2013",508.667643,"E"
"426","5610","2413","2010",1900,"E"
"426","5610","2413","2011",1900,"E"
"426","5610","2413","2012",2000,"E"
"426","5610","2413","2013",918,"T"
"426","5071","2413","2010",0,"E"
"426","5071","2413","2011",0,"E"
"426","5071","2413","2012",508.667643,"E"
"426","5071","2413","2013",-325.067643,"E"
"426","5141","2413","2010",1900,"E"
"426","5141","2413","2011",1900,"E"
"426","5141","2413","2012",1491.332357,"E"
"426","5141","2413","2013",1243.067643,"I"
"426","261","2413","2010",5377,"T"
"426","261","2413","2011",5377,"T"
"426","261","2413","2012",4220.47057,"T"
"426","261","2413","2013",3517.88143,"T"
"426","271","2413","2010",5.7,"T"
"426","271","2413","2011",5.7,"T"
"426","271","2413","2012",4.473997,"T"
"426","271","2413","2013",3.729203,"T"
"426","281","2413","2010",41.8,"T"
"426","281","2413","2011",41.8,"T"
"426","281","2413","2012",32.809312,"T"
"426","281","2413","2013",27.347488,"T"
"426","664","2413","2010",7.379586,"T"
"426","664","2413","2011",7.314519,"T"
"426","664","2413","2012",5.683834,"T"
"426","664","2413","2013",4.68661,"T"
"426","674","2413","2010",0.007823,"T"
"426","674","2413","2011",0.007754,"T"
"426","674","2413","2012",0.006025,"T"
"426","674","2413","2013",0.004968,"T"
"426","684","2413","2010",0.057368,"T"
"426","684","2413","2011",0.056862,"T"
"426","684","2413","2012",0.044185,"T"
"426","684","2413","2013",0.036433,"T"
"426","665","2413","2010",2.607628,"T"
"426","665","2413","2011",2.584636,"T"
"426","665","2413","2012",2.008422,"T"
"426","665","2413","2013",1.656046,"T"
"426","5113","39120.91","2010",19.8,"E"
"426","5113","39120.91","2011",19.8,"E"
"426","5113","39120.91","2012",19.8,"E"
"426","5113","39120.91","2013",19.8,"E"
"426","5610","39120.91","2010",0,"E"
"426","5610","39120.91","2011",0,"E"
"426","5610","39120.91","2012",0,"E"
"426","5610","39120.91","2013",99,"T"
"426","5520","39120.91","2013",99,"I"
"426","5610","01610","2010",50,"E"
"426","5610","01610","2011",50,"E"
"426","5610","01610","2012",50,"E"
"426","5610","01610","2013",46,"T"
"426","5141","01610","2010",50,"E"
"426","5141","01610","2011",50,"E"
"426","5141","01610","2012",50,"E"
"426","5141","01610","2013",46,"E"
"426","261","01610","2010",14.56,"T"
"426","261","01610","2011",14.56,"T"
"426","261","01610","2012",14.56,"T"
"426","261","01610","2013",13.3952,"T"
"426","271","01610","2010",0.532,"T"
"426","271","01610","2011",0.532,"T"
"426","271","01610","2012",0.532,"T"
"426","271","01610","2013",0.48944,"T"
"426","281","01610","2010",0.568,"T"
"426","281","01610","2011",0.568,"T"
"426","281","01610","2012",0.568,"T"
"426","281","01610","2013",0.52256,"T"
"426","664","01610","2010",0.019983,"T"
"426","664","01610","2011",0.019806,"T"
"426","664","01610","2012",0.019608,"T"
"426","664","01610","2013",0.017845,"T"
"426","674","01610","2010",0.00073,"T"
"426","674","01610","2011",0.000724,"T"
"426","674","01610","2012",0.000716,"T"
"426","674","01610","2013",0.000652,"T"
"426","684","01610","2010",0.00078,"T"
"426","684","01610","2011",0.000773,"T"
"426","684","01610","2012",0.000765,"T"
"426","684","01610","2013",0.000696,"T"
"426","665","01610","2010",0.068622,"T"
"426","665","01610","2011",0.068017,"T"
"426","665","01610","2012",0.067336,"T"
"426","665","01610","2013",0.061282,"T"
"426","5113","F0665","2010",0,"E"
"426","5113","F0665","2011",0,"E"
"426","5113","F0665","2012",0,"E"
"426","5113","F0665","2013",0,"E"
"426","5610","F0665","2010",0,"E"
"426","5610","F0665","2011",0,"E"
"426","5610","F0665","2012",0,"E"
"426","5610","F0665","2013",13,"T"
"426","5071","F0665","2010",0,"E"
"426","5071","F0665","2011",0,"E"
"426","5071","F0665","2012",0,"E"
"426","5071","F0665","2013",2.6,"E"
"426","5141","F0665","2010",0,"E"
"426","5141","F0665","2011",0,"E"
"426","5141","F0665","2012",0,"E"
"426","5141","F0665","2013",10.4,"E"
"426","261","F0665","2010",0,"T"
"426","261","F0665","2011",0,"T"
"426","261","F0665","2012",0,"T"
"426","261","F0665","2013",38.896,"T"
"426","271","F0665","2010",0,"T"
"426","271","F0665","2011",0,"T"
"426","271","F0665","2012",0,"T"
"426","271","F0665","2013",2.1632,"T"
"426","281","F0665","2010",0,"T"
"426","281","F0665","2011",0,"T"
"426","281","F0665","2012",0,"T"
"426","281","F0665","2013",1.7264,"T"
"426","664","F0665","2010",0,"T"
"426","664","F0665","2011",0,"T"
"426","664","F0665","2012",0,"T"
"426","664","F0665","2013",0.051818,"T"
"426","674","F0665","2010",0,"T"
"426","674","F0665","2011",0,"T"
"426","674","F0665","2012",0,"T"
"426","674","F0665","2013",0.002882,"T"
"426","684","F0665","2010",0,"T"
"426","684","F0665","2011",0,"T"
"426","684","F0665","2012",0,"T"
"426","684","F0665","2013",0.0023,"T"
"426","665","F0665","2010",0,"T"
"426","665","F0665","2011",0,"T"
"426","665","F0665","2012",0,"T"
"426","665","F0665","2013",0.013855,"T"
"426","5113","F0666","2010",11.168272,"E"
"426","5113","F0666","2011",11.168272,"E"
"426","5113","F0666","2012",11.168272,"E"
"426","5113","F0666","2013",11.168272,"E"
"426","5510","F0666","2010",0,"I"
"426","5510","F0666","2011",0,"I"
"426","5510","F0666","2012",0,"I"
"426","5510","F0666","2013",0,"I"
"426","5610","F0666","2010",0,"E"
"426","5610","F0666","2011",0,"E"
"426","5610","F0666","2012",0,"E"
"426","5610","F0666","2013",329,"T"
"426","5071","F0666","2010",0,"E"
"426","5071","F0666","2011",0,"E"
"426","5071","F0666","2012",0,"E"
"426","5071","F0666","2013",54.631728,"E"
"426","5141","F0666","2010",0,"E"
"426","5141","F0666","2011",0,"E"
"426","5141","F0666","2012",0,"E"
"426","5141","F0666","2013",274.368272,"I"
"426","261","F0666","2010",0,"T"
"426","261","F0666","2011",0,"T"
"426","261","F0666","2012",0,"T"
"426","261","F0666","2013",1388.303456,"T"
"426","271","F0666","2010",0,"T"
"426","271","F0666","2011",0,"T"
"426","271","F0666","2012",0,"T"
"426","271","F0666","2013",19.205779,"T"
"426","281","F0666","2010",0,"T"
"426","281","F0666","2011",0,"T"
"426","281","F0666","2012",0,"T"
"426","281","F0666","2013",80.115535,"T"
"426","664","F0666","2010",0,"T"
"426","664","F0666","2011",0,"T"
"426","664","F0666","2012",0,"T"
"426","664","F0666","2013",1.849533,"T"
"426","674","F0666","2010",0,"T"
"426","674","F0666","2011",0,"T"
"426","674","F0666","2012",0,"T"
"426","674","F0666","2013",0.025586,"T"
"426","684","F0666","2010",0,"T"
"426","684","F0666","2011",0,"T"
"426","684","F0666","2012",0,"T"
"426","684","F0666","2013",0.106732,"T"
"426","665","F0666","2010",0,"T"
"426","665","F0666","2011",0,"T"
"426","665","F0666","2012",0,"T"
"426","665","F0666","2013",0.36552,"T"
"426","5113","01620","2010",6.016917,"E"
"426","5113","01620","2011",6.016917,"E"
"426","5113","01620","2012",6.016917,"E"
"426","5113","01620","2013",6.016917,"E"
"426","5610","01620","2010",0,"E"
"426","5610","01620","2011",0,"E"
"426","5610","01620","2012",0,"E"
"426","5610","01620","2013",399,"T"
"426","5071","01620","2010",0,"E"
"426","5071","01620","2011",0,"E"
"426","5071","01620","2012",0,"E"
"426","5071","01620","2013",73.783083,"E"
"426","5141","01620","2010",0,"E"
"426","5141","01620","2011",0,"E"
"426","5141","01620","2012",0,"E"
"426","5141","01620","2013",325.216917,"I"
"426","261","01620","2010",0,"T"
"426","261","01620","2011",0,"T"
"426","261","01620","2012",0,"T"
"426","261","01620","2013",45.36776,"T"
"426","271","01620","2010",0,"T"
"426","271","01620","2011",0,"T"
"426","271","01620","2012",0,"T"
"426","271","01620","2013",3.805038,"T"
"426","281","01620","2010",0,"T"
"426","281","01620","2011",0,"T"
"426","281","01620","2012",0,"T"
"426","281","01620","2013",0.536608,"T"
"426","664","01620","2010",0,"T"
"426","664","01620","2011",0,"T"
"426","664","01620","2012",0,"T"
"426","664","01620","2013",0.06044,"T"
"426","674","01620","2010",0,"T"
"426","674","01620","2011",0,"T"
"426","674","01620","2012",0,"T"
"426","674","01620","2013",0.005069,"T"
"426","684","01620","2010",0,"T"
"426","684","01620","2011",0,"T"
"426","684","01620","2012",0,"T"
"426","684","01620","2013",0.000715,"T"
"426","665","01620","2010",0,"T"
"426","665","01620","2011",0,"T"
"426","665","01620","2012",0,"T"
"426","665","01620","2013",0.433262,"T"
"426","5113","01699","2010",0,"E"
"426","5113","01699","2011",0,"E"
"426","5113","01699","2012",182.359712,"E"
"426","5113","01699","2013",429.63009,"E"
"426","5610","01699","2010",1700,"E"
"426","5610","01699","2011",1700,"E"
"426","5610","01699","2012",1800,"E"
"426","5610","01699","2013",1437,"T"
"426","5071","01699","2010",0,"E"
"426","5071","01699","2011",182.359712,"E"
"426","5071","01699","2012",247.270378,"E"
"426","5071","01699","2013",-142.23009,"E"
"426","5141","01699","2010",1700,"E"
"426","5141","01699","2011",1517.640288,"E"
"426","5141","01699","2012",1552.729622,"I"
"426","5141","01699","2013",1579.23009,"I"
"426","261","01699","2010",5287,"T"
"426","261","01699","2011",4719.861296,"T"
"426","261","01699","2012",4828.989124,"T"
"426","261","01699","2013",4911.40558,"T"
"426","271","01699","2010",198.9,"T"
"426","271","01699","2011",177.563914,"T"
"426","271","01699","2012",181.669366,"T"
"426","271","01699","2013",184.769921,"T"
"426","281","01699","2010",144.5,"T"
"426","281","01699","2011",128.999424,"T"
"426","281","01699","2012",131.982018,"T"
"426","281","01699","2013",134.234558,"T"
"426","664","01699","2010",7.256067,"T"
"426","664","01699","2011",6.42059,"T"
"426","664","01699","2012",6.503344,"T"
"426","664","01699","2013",6.543097,"T"
"426","674","01699","2010",0.272977,"T"
"426","674","01699","2011",0.241546,"T"
"426","674","01699","2012",0.24466,"T"
"426","674","01699","2013",0.246155,"T"
"426","684","01699","2010",0.198317,"T"
"426","684","01699","2011",0.175482,"T"
"426","684","01699","2012",0.177744,"T"
"426","684","01699","2013",0.178831,"T"
"426","665","01699","2010",2.333141,"T"
"426","665","01699","2011",2.064499,"T"
"426","665","01699","2012",2.091107,"T"
"426","665","01699","2013",2.10389,"T"
"426","5113","25090","2010",113.8,"E"
"426","5113","25090","2011",113.8,"E"
"426","5113","25090","2012",113.8,"E"
"426","5113","25090","2013",113.8,"E"
"426","5610","25090","2010",2500,"E"
"426","5610","25090","2011",2500,"E"
"426","5610","25090","2012",2500,"E"
"426","5610","25090","2013",571,"T"
"426","5910","25090","2010",0,"E"
"426","5910","25090","2011",0,"E"
"426","5910","25090","2012",0,"E"
"426","5910","25090","2013",2,"T"
"426","5165","25090","2010",2500,"E"
"426","5165","25090","2011",2500,"E"
"426","5165","25090","2012",2500,"E"
"426","5165","25090","2013",569,"E"
"426","5610","02111","2010",0,"M"
"426","5610","02111","2011",0,"M"
"426","5610","02111","2012",0,"M"
"426","5610","02111","2013",0,"M"
"426","5910","02111","2010",0,"E"
"426","5910","02111","2011",0,"E"
"426","5910","02111","2012",0,"E"
"426","5910","02111","2013",646,"T"
"426","5023","02111","2013",70700,""
"426","5166","02111","2013",-71346,"I"
"426","5113","21111.01","2010",5308,"E"
"426","5113","21111.01","2011",5308,"E"
"426","5113","21111.01","2012",5308,"E"
"426","5113","21111.01","2013",2497.8,"E"
"426","5510","21111.01","2010",1898,"I"
"426","5510","21111.01","2011",2484,"I"
"426","5510","21111.01","2012",2654,"I"
"426","5510","21111.01","2013",2517,"I"
"426","5610","21111.01","2010",0,"E"
"426","5610","21111.01","2011",0,"E"
"426","5610","21111.01","2012",0,"E"
"426","5610","21111.01","2013",1884,"T"
"426","5071","21111.01","2010",0,"E"
"426","5071","21111.01","2011",0,"E"
"426","5071","21111.01","2012",-2810.2,"E"
"426","5071","21111.01","2013",0,"E"
"426","5910","21111.01","2010",0,"E"
"426","5910","21111.01","2011",0,"E"
"426","5910","21111.01","2012",0,"E"
"426","5910","21111.01","2013",0,"E"
"426","5141","21111.01","2010",1898,"E"
"426","5141","21111.01","2011",2484,"E"
"426","5141","21111.01","2012",5464.2,"E"
"426","5141","21111.01","2013",4401,"E"
"426","261","21111.01","2010",3906.8432,"T"
"426","261","21111.01","2011",5113.0656,"T"
"426","261","21111.01","2012",11247.50928,"T"
"426","261","21111.01","2013",9059.0184,"T"
"426","271","21111.01","2010",289.86256,"T"
"426","271","21111.01","2011",379.35648,"T"
"426","271","21111.01","2012",834.492624,"T"
"426","271","21111.01","2013",672.12072,"T"
"426","281","21111.01","2010",305.61596,"T"
"426","281","21111.01","2011",399.97368,"T"
"426","281","21111.01","2012",879.845484,"T"
"426","281","21111.01","2013",708.64902,"T"
"426","664","21111.01","2010",5.361891,"T"
"426","664","21111.01","2011",6.95548,"T"
"426","664","21111.01","2012",15.147357,"T"
"426","664","21111.01","2013",12.068651,"T"
"426","674","21111.01","2010",0.397818,"T"
"426","674","21111.01","2011",0.516052,"T"
"426","674","21111.01","2012",1.123836,"T"
"426","674","21111.01","2013",0.895416,"T"
"426","684","21111.01","2010",0.419438,"T"
"426","684","21111.01","2011",0.544098,"T"
"426","684","21111.01","2012",1.184914,"T"
"426","684","21111.01","2013",0.94408,"T"
"426","665","21111.01","2010",2.604883,"T"
"426","665","21111.01","2011",3.379071,"T"
"426","665","21111.01","2012",7.358802,"T"
"426","665","21111.01","2013",5.863122,"T"
"426","5510","21151","2010",1968,"I"
"426","5510","21151","2011",2298.461538,"I"
"426","5510","21151","2012",2326.153846,"I"
"426","5510","21151","2013",2492.307692,"I"
"426","5016","21151","2010",176.85432,"I"
"426","5016","21151","2011",206.551246,"I"
"426","5016","21151","2012",209.039815,"I"
"426","5016","21151","2013",223.971231,"I"
"426","5141","21151","2010",1791.14568,"E"
"426","5141","21151","2011",2091.910292,"E"
"426","5141","21151","2012",2117.114031,"E"
"426","5141","21151","2013",2268.336461,"E"
"426","261","21151","2010",2175.167314,"T"
"426","261","21151","2011",2540.415859,"T"
"426","261","21151","2012",2571.023279,"T"
"426","261","21151","2013",2754.667798,"T"
"426","271","21151","2010",273.543768,"T"
"426","271","21151","2011",319.47654,"T"
"426","271","21151","2012",323.325655,"T"
"426","271","21151","2013",346.420344,"T"
"426","281","21151","2010",115.349782,"T"
"426","281","21151","2011",134.719023,"T"
"426","281","21151","2012",136.342144,"T"
"426","281","21151","2013",146.080868,"T"
"426","664","21151","2010",2.985277,"T"
"426","664","21151","2011",3.455815,"T"
"426","664","21151","2012",3.462474,"T"
"426","664","21151","2013",3.669837,"T"
"426","674","21151","2010",0.375421,"T"
"426","674","21151","2011",0.434595,"T"
"426","674","21151","2012",0.435432,"T"
"426","674","21151","2013",0.46151,"T"
"426","684","21151","2010",0.15831,"T"
"426","684","21151","2011",0.183263,"T"
"426","684","21151","2012",0.183616,"T"
"426","684","21151","2013",0.194613,"T"
"426","665","21151","2010",2.458232,"T"
"426","665","21151","2011",2.845698,"T"
"426","665","21151","2012",2.851181,"T"
"426","665","21151","2013",3.021935,"T"
"426","5510","21512","2010",369,"I"
"426","5510","21512","2011",430.961538,"I"
"426","5510","21512","2012",436.153846,"I"
"426","5510","21512","2013",467.307692,"I"
"426","5016","21512","2010",33.160185,"I"
"426","5016","21512","2011",38.728359,"I"
"426","5016","21512","2012",39.194965,"I"
"426","5016","21512","2013",41.994606,"I"
"426","5141","21512","2010",335.839815,"E"
"426","5141","21512","2011",392.233179,"E"
"426","5141","21512","2012",396.958881,"E"
"426","5141","21512","2013",425.313086,"E"
"426","261","21512","2010",2216.542779,"T"
"426","261","21512","2011",2588.738981,"T"
"426","261","21512","2012",2619.928615,"T"
"426","261","21512","2013",2807.066368,"T"
"426","271","21512","2010",28.210544,"T"
"426","271","21512","2011",32.947587,"T"
"426","271","21512","2012",33.344546,"T"
"426","271","21512","2013",35.726299,"T"
"426","281","21512","2010",233.744511,"T"
"426","281","21512","2011",272.994293,"T"
"426","281","21512","2012",276.283381,"T"
"426","281","21512","2013",296.017908,"T"
"426","664","21512","2010",3.042062,"T"
"426","664","21512","2011",3.521551,"T"
"426","664","21512","2012",3.528336,"T"
"426","664","21512","2013",3.739644,"T"
"426","674","21512","2010",0.038717,"T"
"426","674","21512","2011",0.04482,"T"
"426","674","21512","2012",0.044906,"T"
"426","674","21512","2013",0.047595,"T"
"426","684","21512","2010",0.320799,"T"
"426","684","21512","2011",0.371364,"T"
"426","684","21512","2012",0.372079,"T"
"426","684","21512","2013",0.394362,"T"
"426","665","21512","2010",0.460919,"T"
"426","665","21512","2011",0.533568,"T"
"426","665","21512","2012",0.534596,"T"
"426","665","21512","2013",0.566613,"T"
"426","5510","02211","2010",152682.21839,"I"
"426","5510","02211","2011",187527.414576,"I"
"426","5510","02211","2012",188252.325686,"I"
"426","5510","02211","2013",188282.020193,"I"
"426","5610","02211","2010",4500,"E"
"426","5610","02211","2011",4500,"E"
"426","5610","02211","2012",4500,"E"
"426","5610","02211","2013",244,"T"
"426","5520","02211","2010",10509.499966,"E"
"426","5520","02211","2011",12688.94921,"E"
"426","5520","02211","2012",12777.652332,"E"
"426","5520","02211","2013",12451.447948,"E"
"426","5016","02211","2010",13720.787556,"I"
"426","5016","02211","2011",16852.151111,"I"
"426","5016","02211","2012",16917.295248,"I"
"426","5016","02211","2013",16919.963745,"I"
"426","5141","02211","2010",132951.930868,"E"
"426","5141","02211","2011",162486.314255,"E"
"426","5141","02211","2012",163057.378106,"E"
"426","5141","02211","2013",159154.6085,"E"
"426","261","02211","2010",94395.870916,"T"
"426","261","02211","2011",115365.283121,"T"
"426","261","02211","2012",115770.738455,"T"
"426","261","02211","2013",112999.772035,"T"
"426","271","02211","2010",4387.413719,"T"
"426","271","02211","2011",5362.04837,"T"
"426","271","02211","2012",5380.893477,"T"
"426","271","02211","2013",5252.102081,"T"
"426","281","02211","2010",5583.981096,"T"
"426","281","02211","2011",6824.425199,"T"
"426","281","02211","2012",6848.40988,"T"
"426","281","02211","2013",6684.493557,"T"
"426","664","02211","2010",129.552258,"T"
"426","664","02211","2011",156.935381,"T"
"426","664","02211","2012",155.911915,"T"
"426","664","02211","2013",150.541121,"T"
"426","674","02211","2010",6.021443,"T"
"426","674","02211","2011",7.29418,"T"
"426","674","02211","2012",7.24661,"T"
"426","674","02211","2013",6.996982,"T"
"426","684","02211","2010",7.663655,"T"
"426","684","02211","2011",9.283501,"T"
"426","684","02211","2012",9.222958,"T"
"426","684","02211","2013",8.905249,"T"
"426","665","02211","2010",182.467969,"T"
"426","665","02211","2011",221.035747,"T"
"426","665","02211","2012",219.594246,"T"
"426","665","02211","2013",212.029747,"T"
"426","5610","22241.01","2010",0,"E"
"426","5610","22241.01","2011",0,"E"
"426","5610","22241.01","2012",0,"E"
"426","5610","22241.01","2013",120,"T"
"426","5141","22241.01","2010",0,"E"
"426","5141","22241.01","2011",0,"E"
"426","5141","22241.01","2012",0,"E"
"426","5141","22241.01","2013",120,"E"
"426","261","22241.01","2010",0,"T"
"426","261","22241.01","2011",0,"T"
"426","261","22241.01","2012",0,"T"
"426","261","22241.01","2013",890.4,"T"
"426","271","22241.01","2010",0,"T"
"426","271","22241.01","2011",0,"T"
"426","271","22241.01","2012",0,"T"
"426","271","22241.01","2013",0.96,"T"
"426","281","22241.01","2010",0,"T"
"426","281","22241.01","2011",0,"T"
"426","281","22241.01","2012",0,"T"
"426","281","22241.01","2013",98.28,"T"
"426","664","22241.01","2010",0,"T"
"426","664","22241.01","2011",0,"T"
"426","664","22241.01","2012",0,"T"
"426","664","22241.01","2013",1.186213,"T"
"426","674","22241.01","2010",0,"T"
"426","674","22241.01","2011",0,"T"
"426","674","22241.01","2012",0,"T"
"426","674","22241.01","2013",0.001279,"T"
"426","684","22241.01","2010",0,"T"
"426","684","22241.01","2011",0,"T"
"426","684","22241.01","2012",0,"T"
"426","684","22241.01","2013",0.130931,"T"
"426","665","22241.01","2010",0,"T"
"426","665","22241.01","2011",0,"T"
"426","665","22241.01","2012",0,"T"
"426","665","22241.01","2013",0.159867,"T"
"426","5113","22222.01","2010",13.034452,"E"
"426","5113","22222.01","2011",13.034452,"E"
"426","5113","22222.01","2012",13.034452,"E"
"426","5113","22222.01","2013",13.034452,"E"
"426","5610","22222.01","2010",0,"E"
"426","5610","22222.01","2011",0,"E"
"426","5610","22222.01","2012",0,"E"
"426","5610","22222.01","2013",60,"T"
"426","5071","22222.01","2010",0,"E"
"426","5071","22222.01","2011",0,"E"
"426","5071","22222.01","2012",0,"E"
"426","5071","22222.01","2013",-1.034452,"E"
"426","5141","22222.01","2010",0,"E"
"426","5141","22222.01","2011",0,"E"
"426","5141","22222.01","2012",0,"E"
"426","5141","22222.01","2013",61.034452,"I"
"426","261","22222.01","2010",0,"T"
"426","261","22222.01","2011",0,"T"
"426","261","22222.01","2012",0,"T"
"426","261","22222.01","2013",201.413692,"T"
"426","271","22222.01","2010",0,"T"
"426","271","22222.01","2011",0,"T"
"426","271","22222.01","2012",0,"T"
"426","271","22222.01","2013",4.943791,"T"
"426","281","22222.01","2010",0,"T"
"426","281","22222.01","2011",0,"T"
"426","281","22222.01","2012",0,"T"
"426","281","22222.01","2013",5.187928,"T"
"426","664","22222.01","2010",0,"T"
"426","664","22222.01","2011",0,"T"
"426","664","22222.01","2012",0,"T"
"426","664","22222.01","2013",0.268328,"T"
"426","674","22222.01","2010",0,"T"
"426","674","22222.01","2011",0,"T"
"426","674","22222.01","2012",0,"T"
"426","674","22222.01","2013",0.006586,"T"
"426","684","22222.01","2010",0,"T"
"426","684","22222.01","2011",0,"T"
"426","684","22222.01","2012",0,"T"
"426","684","22222.01","2013",0.006911,"T"
"426","665","22222.01","2010",0,"T"
"426","665","22222.01","2011",0,"T"
"426","665","22222.01","2012",0,"T"
"426","665","22222.01","2013",0.081312,"T"
"426","5113","22212","2010",55.803811,"E"
"426","5113","22212","2011",55.803811,"E"
